OrganizationName,PatentFilerName,LinuxFoundationMembership,RepositoryFullName,RepositoryURL,RepositoryForks,RepositoryWatchers,RepositorySizeInKiloBytes,RepositoryName,GitHubOrgName,GitHubOrgURL,RespositoryDescription
Intel,INTEL CORPORATION,Platium,intel-iot-devkit/intel-iot-examples-mqtt,https://api.github.com/repos/intel-iot-devkit/intel-iot-examples-mqtt,2,4,17207,intel-iot-examples-mqtt,intel-iot-devkit,https://github.com/intel-iot-devkit,"MQTT* setup for IoT cloud supporting the how-to code samples using IBM* Bluemix* Internet of Things, Microsoft* Azure* IoT Hub or Amazon* Web Services* (AWS*)."
Intel,INTEL CORPORATION,Platium,intel-iot-devkit/littleb,https://api.github.com/repos/intel-iot-devkit/littleb,2,3,117,littleb,intel-iot-devkit,https://github.com/intel-iot-devkit,"This project aims to create a clean, modern and easy to use Bluetooth* Low Energy API. LittleB* exposes the BLE GATT* API for Pure C using BlueZ* over SD-Bus*."
Intel,INTEL CORPORATION,Platium,intel-iot-devkit/zmraa,https://api.github.com/repos/intel-iot-devkit/zmraa,3,2,149,zmraa,intel-iot-devkit,https://github.com/intel-iot-devkit,MRAA implementation for Zephyr*. Provides a way to use the MRAA C API on Zephyr 1.4 & 1.5 and use UPM modules.
Intel,INTEL CORPORATION,Platium,intel-iot-devkit/meta-intel-iot-devkit-mw,https://api.github.com/repos/intel-iot-devkit/meta-intel-iot-devkit-mw,3,1,224,meta-intel-iot-devkit-mw,intel-iot-devkit,https://github.com/intel-iot-devkit,"Intel® IoT Developer kit middleware layer, modified for the Intel® Edison. Not maintained or supported, use at your own risk!"
Intel,INTEL CORPORATION,Platium,intel-iot-devkit/intel-iot-dev-experience,https://api.github.com/repos/intel-iot-devkit/intel-iot-dev-experience,0,1,110045,intel-iot-dev-experience,intel-iot-devkit,https://github.com/intel-iot-devkit,OpenEmbedded* layer for building the Intel® IoT Gateway Software Suite with the Intel® IoT Gateway Developer Hub and Node-RED*.
Intel,INTEL CORPORATION,Platium,intel-iot-devkit/path-to-product,https://api.github.com/repos/intel-iot-devkit/path-to-product,1,3,144644,path-to-product,intel-iot-devkit,https://github.com/intel-iot-devkit,The Path to Product are code samples demonstrating a rapid path to product edge IoT solution.
Intel,INTEL CORPORATION,Platium,intel-iot-devkit/joule-code-samples,https://api.github.com/repos/intel-iot-devkit/joule-code-samples,8,24,10324,joule-code-samples,intel-iot-devkit,https://github.com/intel-iot-devkit,"These applications are code sample exercises using the Intel® IoT Developer Kit, Intel® Joule Developer Kit, sensors, actuators, cloud platforms, and APIs."
Intel,INTEL CORPORATION,Platium,IntelRealSense/XDM_JavaScriptParser,https://api.github.com/repos/IntelRealSense/XDM_JavaScriptParser,4,3,45283,XDM_JavaScriptParser,IntelRealSense,https://github.com/IntelRealSense,JavaScript library for reading depth-enabled JPEG images in XDM and Lens Blur formats.
Intel,INTEL CORPORATION,Platium,IntelRealSense/depthy,https://api.github.com/repos/IntelRealSense/depthy,2,5,37194,depthy,IntelRealSense,https://github.com/IntelRealSense,Extract RGB and depthmap images from photos made with Intel RealSense and Google Lens Blur.
Intel,INTEL CORPORATION,Platium,IntelRealSense/librealsense,https://api.github.com/repos/IntelRealSense/librealsense,232,443,6315,librealsense,IntelRealSense,https://github.com/IntelRealSense," :camera: Cross-platform camera capture for Intel® RealSense™ F200, SR300 and R200"
Intel,INTEL CORPORATION,Platium,IntelRealSense/rssdk-capture-xdm,https://api.github.com/repos/IntelRealSense/rssdk-capture-xdm,4,3,17,rssdk-capture-xdm,IntelRealSense,https://github.com/IntelRealSense,Sample code to demonstrate collection of depth data and saving XDM files.
Intel,INTEL CORPORATION,Platium,IntelRealSense/meta-intel-librealsense,https://api.github.com/repos/IntelRealSense/meta-intel-librealsense,8,6,119,meta-intel-librealsense,IntelRealSense,https://github.com/IntelRealSense,Yocto layer for librealsense
Intel,INTEL CORPORATION,Platium,IntelRealSense/JavaParserForDepthPhoto,https://api.github.com/repos/IntelRealSense/JavaParserForDepthPhoto,1,1,28,JavaParserForDepthPhoto,IntelRealSense,https://github.com/IntelRealSense,
Intel,INTEL CORPORATION,Platium,IntelRealSense/XDM_CPlusPlusParser,https://api.github.com/repos/IntelRealSense/XDM_CPlusPlusParser,1,0,225,XDM_CPlusPlusParser,IntelRealSense,https://github.com/IntelRealSense,
Intel,INTEL CORPORATION,Platium,IntelRealSense/XDM_CPlusPlusValidator,https://api.github.com/repos/IntelRealSense/XDM_CPlusPlusValidator,0,0,32,XDM_CPlusPlusValidator,IntelRealSense,https://github.com/IntelRealSense,
Intel,INTEL CORPORATION,Platium,IntelRealSense/XDM_JavaParser,https://api.github.com/repos/IntelRealSense/XDM_JavaParser,0,0,9,XDM_JavaParser,IntelRealSense,https://github.com/IntelRealSense,
Intel,INTEL CORPORATION,Platium,IntelRealSense/realsense_sdk,https://api.github.com/repos/IntelRealSense/realsense_sdk,8,12,566,realsense_sdk,IntelRealSense,https://github.com/IntelRealSense,RealSense SDK
Intel,INTEL CORPORATION,Platium,IntelRealSense/meta-intel-realsense,https://api.github.com/repos/IntelRealSense/meta-intel-realsense,2,1,36,meta-intel-realsense,IntelRealSense,https://github.com/IntelRealSense,Yocto layer for realsense-sdk and librealsense
Intel,INTEL CORPORATION,Platium,IntelRealSense/realsense_samples,https://api.github.com/repos/IntelRealSense/realsense_samples,0,2,32,realsense_samples,IntelRealSense,https://github.com/IntelRealSense,
Intel,INTEL CORPORATION,Platium,IntelRealSense/ostro-os-xt,https://api.github.com/repos/IntelRealSense/ostro-os-xt,0,1,671,ostro-os-xt,IntelRealSense,https://github.com/IntelRealSense,Ostro OS XT
Intel,INTEL CORPORATION,Platium,intel-hadoop/HiTune,https://api.github.com/repos/intel-hadoop/HiTune,51,139,161295,HiTune,intel-hadoop,https://github.com/intel-hadoop,HiTune is a Hadoop performance analyzer. See trouble shooting and known issues here 
Intel,INTEL CORPORATION,Platium,intel-hadoop/HiBench,https://api.github.com/repos/intel-hadoop/HiBench,316,407,643405,HiBench,intel-hadoop,https://github.com/intel-hadoop,HiBench is a big data benchmark suite.
Intel,INTEL CORPORATION,Platium,intel-hadoop/hive-0.9-panthera,https://api.github.com/repos/intel-hadoop/hive-0.9-panthera,5,8,7347,hive-0.9-panthera,intel-hadoop,https://github.com/intel-hadoop,The repository of this project is moved to https://github.com/intel-hadoop/project-panthera-ase
Intel,INTEL CORPORATION,Platium,intel-hadoop/hbase-0.94-panthera,https://api.github.com/repos/intel-hadoop/hbase-0.94-panthera,4,9,4163,hbase-0.94-panthera,intel-hadoop,https://github.com/intel-hadoop,The repository of this project is moved to https://github.com/intel-hadoop/project-panthera-dot 
Intel,INTEL CORPORATION,Platium,intel-hadoop/project-panthera,https://api.github.com/repos/intel-hadoop/project-panthera,13,54,188,project-panthera,intel-hadoop,https://github.com/intel-hadoop,Project Panthera is our open source efforts to enable efficient support of standard SQL features for advacned analytics on Hadoop
Intel,INTEL CORPORATION,Platium,intel-hadoop/project-panthera-dot,https://api.github.com/repos/intel-hadoop/project-panthera-dot,3,9,42732,project-panthera-dot,intel-hadoop,https://github.com/intel-hadoop,"Document Oriented Table (DOT) on HBase under ""Project Panthera"""
Intel,INTEL CORPORATION,Platium,intel-hadoop/project-rhino,https://api.github.com/repos/intel-hadoop/project-rhino,38,78,253,project-rhino,intel-hadoop,https://github.com/intel-hadoop,Enhanced data protection for the Apache Hadoop ecosystem
Intel,INTEL CORPORATION,Platium,intel-hadoop/hadoop-common-rhino,https://api.github.com/repos/intel-hadoop/hadoop-common-rhino,7,5,96708,hadoop-common-rhino,intel-hadoop,https://github.com/intel-hadoop,Mirror of Apache Hadoop Common with Project Rhino patch candidates
Intel,INTEL CORPORATION,Platium,intel-hadoop/hbase-rhino,https://api.github.com/repos/intel-hadoop/hbase-rhino,4,5,123298,hbase-rhino,intel-hadoop,https://github.com/intel-hadoop,Mirror of Apache HBase with Project Rhino patch candidates
Intel,INTEL CORPORATION,Platium,intel-hadoop/hive-rhino,https://api.github.com/repos/intel-hadoop/hive-rhino,2,1,60159,hive-rhino,intel-hadoop,https://github.com/intel-hadoop,
Intel,INTEL CORPORATION,Platium,intel-hadoop/project-panthera-ase,https://api.github.com/repos/intel-hadoop/project-panthera-ase,9,24,67752,project-panthera-ase,intel-hadoop,https://github.com/intel-hadoop,"Analytical SQL Engine (ASE) for Hadoop under ""Project Panthera"""
Intel,INTEL CORPORATION,Platium,intel-hadoop/libaesmb,https://api.github.com/repos/intel-hadoop/libaesmb,2,1,120,libaesmb,intel-hadoop,https://github.com/intel-hadoop,AES mutli-buffer optimization native library
Intel,INTEL CORPORATION,Platium,intel-hadoop/linkbench,https://api.github.com/repos/intel-hadoop/linkbench,3,1,16160,linkbench,intel-hadoop,https://github.com/intel-hadoop,"Mirror of Facebook Graph Benchmark, adding support for phoenix"
Intel,INTEL CORPORATION,Platium,intel-hadoop/phoenix,https://api.github.com/repos/intel-hadoop/phoenix,2,1,63238,phoenix,intel-hadoop,https://github.com/intel-hadoop,"Mirror of forcedotcom phoenix, adding features needed by Linkbench"
Intel,INTEL CORPORATION,Platium,intel-hadoop/nativetask,https://api.github.com/repos/intel-hadoop/nativetask,12,15,89841,nativetask,intel-hadoop,https://github.com/intel-hadoop,native task
Intel,INTEL CORPORATION,Platium,intel-hadoop/diceros,https://api.github.com/repos/intel-hadoop/diceros,6,5,1789,diceros,intel-hadoop,https://github.com/intel-hadoop,Diceros is a sub-project of Rhino project which focus on providing a hardware accelerated JCE provider. 
Intel,INTEL CORPORATION,Platium,intel-hadoop/Big-Data-Benchmark-for-Big-Bench,https://api.github.com/repos/intel-hadoop/Big-Data-Benchmark-for-Big-Bench,38,41,135730,Big-Data-Benchmark-for-Big-Bench,intel-hadoop,https://github.com/intel-hadoop,Big Bench Workload Development
Intel,INTEL CORPORATION,Platium,intel-hadoop/CSBT,https://api.github.com/repos/intel-hadoop/CSBT,4,2,884,CSBT,intel-hadoop,https://github.com/intel-hadoop,Cross Site Big Table
Intel,INTEL CORPORATION,Platium,intel-hadoop/zookeeper-rhino,https://api.github.com/repos/intel-hadoop/zookeeper-rhino,2,1,16592,zookeeper-rhino,intel-hadoop,https://github.com/intel-hadoop,Mirror of Apache ZooKeeper with Project Rhino patch candidates
Intel,INTEL CORPORATION,Platium,intel-hadoop/oozie-rhino,https://api.github.com/repos/intel-hadoop/oozie-rhino,2,1,11524,oozie-rhino,intel-hadoop,https://github.com/intel-hadoop,
Intel,INTEL CORPORATION,Platium,intel-hadoop/spark,https://api.github.com/repos/intel-hadoop/spark,5,2,107748,spark,intel-hadoop,https://github.com/intel-hadoop,Mirror of Apache Spark
Intel,INTEL CORPORATION,Platium,intel-hadoop/hbase,https://api.github.com/repos/intel-hadoop/hbase,2,1,207848,hbase,intel-hadoop,https://github.com/intel-hadoop,Mirror of Apache Hadoop HBase
Intel,INTEL CORPORATION,Platium,intel-hadoop/HBase-LOB,https://api.github.com/repos/intel-hadoop/HBase-LOB,6,3,488,HBase-LOB,intel-hadoop,https://github.com/intel-hadoop,An optimized solution for storing records with LOB files into HBase
Intel,INTEL CORPORATION,Platium,intel-hadoop/SaltedHTable,https://api.github.com/repos/intel-hadoop/SaltedHTable,4,6,604,SaltedHTable,intel-hadoop,https://github.com/intel-hadoop,
Intel,INTEL CORPORATION,Platium,intel-hadoop/RollingScan,https://api.github.com/repos/intel-hadoop/RollingScan,3,1,168,RollingScan,intel-hadoop,https://github.com/intel-hadoop,
Intel,INTEL CORPORATION,Platium,intel-hadoop/Mallet,https://api.github.com/repos/intel-hadoop/Mallet,5,9,129,Mallet,intel-hadoop,https://github.com/intel-hadoop,A Decision Support Benchmark Derived from TPC-DS
Intel,INTEL CORPORATION,Platium,intel-hadoop/incubator-sentry,https://api.github.com/repos/intel-hadoop/incubator-sentry,3,1,5230,incubator-sentry,intel-hadoop,https://github.com/intel-hadoop,Mirror of Apache Sentry
Intel,INTEL CORPORATION,Platium,intel-hadoop/PAT,https://api.github.com/repos/intel-hadoop/PAT,0,0,8974,PAT,intel-hadoop,https://github.com/intel-hadoop,Performance Analysis Tool
Intel,INTEL CORPORATION,Platium,intel-hadoop/storm-benchmark,https://api.github.com/repos/intel-hadoop/storm-benchmark,29,25,891,storm-benchmark,intel-hadoop,https://github.com/intel-hadoop,
Intel,INTEL CORPORATION,Platium,intel-hadoop/team-metrics,https://api.github.com/repos/intel-hadoop/team-metrics,2,0,346,team-metrics,intel-hadoop,https://github.com/intel-hadoop,Calculates stats for intel-hadoop teams
Intel,INTEL CORPORATION,Platium,intel-hadoop/bigDS,https://api.github.com/repos/intel-hadoop/bigDS,5,27,11933,bigDS,intel-hadoop,https://github.com/intel-hadoop,big data science
Intel,INTEL CORPORATION,Platium,intel-hadoop/lucene-solr,https://api.github.com/repos/intel-hadoop/lucene-solr,1,0,229379,lucene-solr,intel-hadoop,https://github.com/intel-hadoop,
Intel,INTEL CORPORATION,Platium,intel-hadoop/sqoop,https://api.github.com/repos/intel-hadoop/sqoop,1,0,14634,sqoop,intel-hadoop,https://github.com/intel-hadoop,Mirror of Apache Sqoop
Intel,INTEL CORPORATION,Platium,intel-hadoop/tachyon,https://api.github.com/repos/intel-hadoop/tachyon,1,2,15314,tachyon,intel-hadoop,https://github.com/intel-hadoop, A Reliable Memory Centric Distributed Storage System
Intel,INTEL CORPORATION,Platium,intel-hadoop/chimera,https://api.github.com/repos/intel-hadoop/chimera,14,12,603,chimera,intel-hadoop,https://github.com/intel-hadoop,Cryptographic library optimized with AES-NI
Intel,INTEL CORPORATION,Platium,intel-hadoop/HiBench-CDAP,https://api.github.com/repos/intel-hadoop/HiBench-CDAP,2,7,398,HiBench-CDAP,intel-hadoop,https://github.com/intel-hadoop,HiBench benchmark suite migration to CDAP.
Intel,INTEL CORPORATION,Platium,intel-hadoop/gearpump.github.io,https://api.github.com/repos/intel-hadoop/gearpump.github.io,1,0,8415,gearpump.github.io,intel-hadoop,https://github.com/intel-hadoop,Gearpump.io publishing site
Intel,INTEL CORPORATION,Platium,intel-hadoop/hadoop,https://api.github.com/repos/intel-hadoop/hadoop,1,1,320650,hadoop,intel-hadoop,https://github.com/intel-hadoop,
Intel,INTEL CORPORATION,Platium,intel-hadoop/flyway,https://api.github.com/repos/intel-hadoop/flyway,1,0,16050,flyway,intel-hadoop,https://github.com/intel-hadoop,Flyway • Database Migrations Made Easy.
Intel,INTEL CORPORATION,Platium,intel-hadoop/grpc-java,https://api.github.com/repos/intel-hadoop/grpc-java,1,1,4602,grpc-java,intel-hadoop,https://github.com/intel-hadoop,The Java gRPC implementation. HTTP/2 based RPC
Intel,INTEL CORPORATION,Platium,intel-hadoop/yacop,https://api.github.com/repos/intel-hadoop/yacop,2,1,322,yacop,intel-hadoop,https://github.com/intel-hadoop,Docker support for YARN
Intel,INTEL CORPORATION,Platium,intel-hadoop/commons-crypto,https://api.github.com/repos/intel-hadoop/commons-crypto,0,0,1121,commons-crypto,intel-hadoop,https://github.com/intel-hadoop,Mirror of Apache Commons Crypto
Intel,INTEL CORPORATION,Platium,intel-hadoop/hadoop-common,https://api.github.com/repos/intel-hadoop/hadoop-common,0,0,212309,hadoop-common,intel-hadoop,https://github.com/intel-hadoop,Mirror of Apache Hadoop common
Intel,INTEL CORPORATION,Platium,intel-hadoop/hive-on-spark,https://api.github.com/repos/intel-hadoop/hive-on-spark,1,0,130334,hive-on-spark,intel-hadoop,https://github.com/intel-hadoop,
LinkedIn,Linkedin Corporation,None,linkedin/sensei,https://api.github.com/repos/linkedin/sensei,158,498,66117,sensei,linkedin,https://github.com/linkedin,distributed realtime searchable database
LinkedIn,Linkedin Corporation,None,linkedin/linkedin-utils,https://api.github.com/repos/linkedin/linkedin-utils,40,71,723,linkedin-utils,linkedin,https://github.com/linkedin,Base utilities shared by all linkedin open source projects
LinkedIn,Linkedin Corporation,None,linkedin/linkedin-zookeeper,https://api.github.com/repos/linkedin/linkedin-zookeeper,38,57,871,linkedin-zookeeper,linkedin,https://github.com/linkedin,This project provides utilities and wrappers around ZooKeeper
LinkedIn,Linkedin Corporation,None,linkedin/linkedin.github.com,https://api.github.com/repos/linkedin/linkedin.github.com,9,26,16351,linkedin.github.com,linkedin,https://github.com/linkedin,Listing of all our public GitHub projects.
LinkedIn,Linkedin Corporation,None,linkedin/bowser,https://api.github.com/repos/linkedin/bowser,7,16,245,bowser,linkedin,https://github.com/linkedin,Extensible language parser with Python-like syntax.  Written in Java and antlr.
LinkedIn,Linkedin Corporation,None,linkedin/helix,https://api.github.com/repos/linkedin/helix,42,181,70195,helix,linkedin,https://github.com/linkedin,Building distributed systems made easy.
LinkedIn,Linkedin Corporation,None,linkedin/sin,https://api.github.com/repos/linkedin/sin,10,22,62623,sin,linkedin,https://github.com/linkedin,
LinkedIn,Linkedin Corporation,None,linkedin/glu-scripts-contrib,https://api.github.com/repos/linkedin/glu-scripts-contrib,6,11,108,glu-scripts-contrib,linkedin,https://github.com/linkedin,This project contains glu scripts that have been contributed by the community
LinkedIn,Linkedin Corporation,None,linkedin/norbert,https://api.github.com/repos/linkedin/norbert,39,113,28951,norbert,linkedin,https://github.com/linkedin,Norbert is a cluster manager and networking layer built on top of Zookeeper.
LinkedIn,Linkedin Corporation,None,linkedin/inject,https://api.github.com/repos/linkedin/inject,50,467,25811,inject,linkedin,https://github.com/linkedin,AMD and CJS dependency management in the browser
LinkedIn,Linkedin Corporation,None,linkedin/datafu,https://api.github.com/repos/linkedin/datafu,152,588,32892,datafu,linkedin,https://github.com/linkedin,"Hadoop library for large-scale data processing, now an Apache Incubator project"
LinkedIn,Linkedin Corporation,None,linkedin/cleo,https://api.github.com/repos/linkedin/cleo,73,510,682,cleo,linkedin,https://github.com/linkedin,"A flexible, partial, out-of-order and real-time typeahead search library"
LinkedIn,Linkedin Corporation,None,linkedin/bobo,https://api.github.com/repos/linkedin/bobo,18,34,11347,bobo,linkedin,https://github.com/linkedin,faceted search engine
LinkedIn,Linkedin Corporation,None,linkedin/zoie,https://api.github.com/repos/linkedin/zoie,20,52,10916,zoie,linkedin,https://github.com/linkedin,realtime search/indexing system
LinkedIn,Linkedin Corporation,None,linkedin/api-get-started,https://api.github.com/repos/linkedin/api-get-started,72,89,121,api-get-started,linkedin,https://github.com/linkedin,LinkedIn REST API Getting Started Tutorial
LinkedIn,Linkedin Corporation,None,linkedin/indextank-engine,https://api.github.com/repos/linkedin/indextank-engine,106,815,3648,indextank-engine,linkedin,https://github.com/linkedin,Indexing engine for IndexTank
LinkedIn,Linkedin Corporation,None,linkedin/indextank-service,https://api.github.com/repos/linkedin/indextank-service,49,389,5549,indextank-service,linkedin,https://github.com/linkedin,"The API, BackOffice, Storefront, and Nebulizer for IndexTank"
LinkedIn,Linkedin Corporation,None,linkedin/LIExposeController,https://api.github.com/repos/linkedin/LIExposeController,115,773,554,LIExposeController,linkedin,https://github.com/linkedin,Expose style navigation for iOS apps
LinkedIn,Linkedin Corporation,None,linkedin/krati,https://api.github.com/repos/linkedin/krati,14,39,9390,krati,linkedin,https://github.com/linkedin,A hash-based high-performance data store
LinkedIn,Linkedin Corporation,None,linkedin/dustjs,https://api.github.com/repos/linkedin/dustjs,405,2395,11547,dustjs,linkedin,https://github.com/linkedin,Asynchronous Javascript templating for the browser and server
LinkedIn,Linkedin Corporation,None,linkedin/insframe,https://api.github.com/repos/linkedin/insframe,7,17,570,insframe,linkedin,https://github.com/linkedin,Central hub for distributing web apps to multiple browsers on multiple environments
LinkedIn,Linkedin Corporation,None,linkedin/dmarc-msys,https://api.github.com/repos/linkedin/dmarc-msys,3,24,34,dmarc-msys,linkedin,https://github.com/linkedin,"This set of scripts in Lua implements DMARC policy checking and reporting for the Message Systems MTA products, a popular extendable commercial MTA."
LinkedIn,Linkedin Corporation,None,linkedin/venus.js,https://api.github.com/repos/linkedin/venus.js,38,301,41783,venus.js,linkedin,https://github.com/linkedin,where bugs go to die
LinkedIn,Linkedin Corporation,None,linkedin/idiomatic.js,https://api.github.com/repos/linkedin/idiomatic.js,16,62,651,idiomatic.js,linkedin,https://github.com/linkedin,"Principles of Writing Consistent, Idiomatic JavaScript"
LinkedIn,Linkedin Corporation,None,linkedin/play-testng-plugin,https://api.github.com/repos/linkedin/play-testng-plugin,10,25,132,play-testng-plugin,linkedin,https://github.com/linkedin,TestNG runner for the Play Framework 2.4
LinkedIn,Linkedin Corporation,None,linkedin/dustjs-helpers,https://api.github.com/repos/linkedin/dustjs-helpers,62,109,3969,dustjs-helpers,linkedin,https://github.com/linkedin,Helpers for dustjs-linkedin
LinkedIn,Linkedin Corporation,None,linkedin/html5-presentation,https://api.github.com/repos/linkedin/html5-presentation,0,0,48,html5-presentation,linkedin,https://github.com/linkedin,"Code for the ""Building a Performant HTML5 App"" presentation at http://www.meetup.com/SF-Web-Performance-Group/events/71651452/"
LinkedIn,Linkedin Corporation,None,linkedin/Backbone.TableView,https://api.github.com/repos/linkedin/Backbone.TableView,16,77,757,Backbone.TableView,linkedin,https://github.com/linkedin,Backbone View to render collections as tables
LinkedIn,Linkedin Corporation,None,linkedin/Fiber,https://api.github.com/repos/linkedin/Fiber,33,223,179,Fiber,linkedin,https://github.com/linkedin,Lightweight JavaScript prototypal inheritance model
LinkedIn,Linkedin Corporation,None,linkedin/parseq,https://api.github.com/repos/linkedin/parseq,146,567,3602,parseq,linkedin,https://github.com/linkedin,Asynchronous Java made easier
LinkedIn,Linkedin Corporation,None,linkedin/kamikaze,https://api.github.com/repos/linkedin/kamikaze,8,20,7319,kamikaze,linkedin,https://github.com/linkedin,DocId set compression and set operation library
LinkedIn,Linkedin Corporation,None,linkedin/Idiomatic-JSLint,https://api.github.com/repos/linkedin/Idiomatic-JSLint,4,10,158,Idiomatic-JSLint,linkedin,https://github.com/linkedin,
LinkedIn,Linkedin Corporation,None,linkedin/archetype,https://api.github.com/repos/linkedin/archetype,16,104,3007,archetype,linkedin,https://github.com/linkedin,"Archetype is a Compass/Sass based framework for authoring configurable, composable UI components and patterns."
LinkedIn,Linkedin Corporation,None,linkedin/boomerang,https://api.github.com/repos/linkedin/boomerang,4,8,7382,boomerang,linkedin,https://github.com/linkedin,End user oriented web performance testing and beaconing
LinkedIn,Linkedin Corporation,None,linkedin/mobster,https://api.github.com/repos/linkedin/mobster,15,29,673,mobster,linkedin,https://github.com/linkedin,Mobster is a tool that can help you get deeper understanding into the performance of mobile web applications on real mobile devices
LinkedIn,Linkedin Corporation,None,linkedin/rest.li,https://api.github.com/repos/linkedin/rest.li,271,1421,13296,rest.li,linkedin,https://github.com/linkedin,"Rest.li is a REST+JSON framework for building robust, scalable service architectures using dynamic discovery and simple asynchronous APIs."
LinkedIn,Linkedin Corporation,None,linkedin/databus,https://api.github.com/repos/linkedin/databus,317,1217,51288,databus,linkedin,https://github.com/linkedin,Source-agnostic distributed change data capture system
LinkedIn,Linkedin Corporation,None,linkedin/camus,https://api.github.com/repos/linkedin/camus,437,667,46434,camus,linkedin,https://github.com/linkedin,LinkedIn's previous generation Kafka to HDFS pipeline.
LinkedIn,Linkedin Corporation,None,linkedin/lafayette,https://api.github.com/repos/linkedin/lafayette,6,30,2551,lafayette,linkedin,https://github.com/linkedin,Lafayette is a system to store various email abuse reports sent in ARF.
LinkedIn,Linkedin Corporation,None,linkedin/white-elephant,https://api.github.com/repos/linkedin/white-elephant,70,173,2758,white-elephant,linkedin,https://github.com/linkedin,Hadoop log aggregator and dashboard
LinkedIn,Linkedin Corporation,None,linkedin/dustjs-filters-secure,https://api.github.com/repos/linkedin/dustjs-filters-secure,6,14,307,dustjs-filters-secure,linkedin,https://github.com/linkedin,extend dustjs-linkedin to enhance the filters methods
LinkedIn,Linkedin Corporation,None,linkedin/atscppapi,https://api.github.com/repos/linkedin/atscppapi,8,19,1108,atscppapi,linkedin,https://github.com/linkedin,This library provides wrappers around the existing Apache Traffic Server API which will vastly simplify the process of writing Apache Traffic Server plugins.
LinkedIn,Linkedin Corporation,None,linkedin/hopscotch,https://api.github.com/repos/linkedin/hopscotch,498,3490,3641,hopscotch,linkedin,https://github.com/linkedin,A framework to make it easy for developers to add product tours to their pages.
LinkedIn,Linkedin Corporation,None,linkedin/inject-bower,https://api.github.com/repos/linkedin/inject-bower,3,2,247,inject-bower,linkedin,https://github.com/linkedin,Please use linkedin/inject
LinkedIn,Linkedin Corporation,None,linkedin/pyexchange,https://api.github.com/repos/linkedin/pyexchange,77,100,854,pyexchange,linkedin,https://github.com/linkedin,Python wrapper for Microsoft Exchange
LinkedIn,Linkedin Corporation,None,linkedin/talkin,https://api.github.com/repos/linkedin/talkin,7,22,231,talkin,linkedin,https://github.com/linkedin,TalkIn is an interface providing safe and easy unidirectional cross-document communication.
LinkedIn,Linkedin Corporation,None,linkedin/ambry,https://api.github.com/repos/linkedin/ambry,115,744,9017,ambry,linkedin,https://github.com/linkedin,Distributed object store
LinkedIn,Linkedin Corporation,None,linkedin/naarad,https://api.github.com/repos/linkedin/naarad,52,175,24073,naarad,linkedin,https://github.com/linkedin,Naarad is a highly configurable system analysis tool that parses and plots timeseries data for better visual correlation. Naarad was built to help in performance analysis and investigations.
LinkedIn,Linkedin Corporation,None,linkedin/sysops-api,https://api.github.com/repos/linkedin/sysops-api,9,60,528,sysops-api,linkedin,https://github.com/linkedin,sysops-api is a framework designed to provide visability from tens of thousands of machines in seconds.
LinkedIn,Linkedin Corporation,None,linkedin/datacl,https://api.github.com/repos/linkedin/datacl,7,27,7497,datacl,linkedin,https://github.com/linkedin,A collection of efficient utilities for a data scientist.
LinkedIn,Linkedin Corporation,None,linkedin/sepia,https://api.github.com/repos/linkedin/sepia,22,151,426,sepia,linkedin,https://github.com/linkedin,"Sepia is a VCR-like module for node.js that records HTTP interactions, then plays them back exactly like the first time they were invoked"
LinkedIn,Linkedin Corporation,None,linkedin/xcdistribute,https://api.github.com/repos/linkedin/xcdistribute,0,0,0,xcdistribute,linkedin,https://github.com/linkedin,
LinkedIn,Linkedin Corporation,None,linkedin/rest.li-sbt-plugin,https://api.github.com/repos/linkedin/rest.li-sbt-plugin,4,6,190,rest.li-sbt-plugin,linkedin,https://github.com/linkedin,rest.li-sbt-plugin
LinkedIn,Linkedin Corporation,None,linkedin/python-avro-json-serializer,https://api.github.com/repos/linkedin/python-avro-json-serializer,19,37,179,python-avro-json-serializer,linkedin,https://github.com/linkedin,Serializes data into a JSON format using AVRO schema.
LinkedIn,Linkedin Corporation,None,linkedin/rest.li-api-hub,https://api.github.com/repos/linkedin/rest.li-api-hub,9,54,43415,rest.li-api-hub,linkedin,https://github.com/linkedin,API Hub is a web UI for browsing and searching a catalog of Rest.li APIs.
LinkedIn,Linkedin Corporation,None,linkedin/rest.li-skeleton.g8,https://api.github.com/repos/linkedin/rest.li-skeleton.g8,3,3,4028,rest.li-skeleton.g8,linkedin,https://github.com/linkedin,Rest.li tool for generating skeleton rest.li projects.
LinkedIn,Linkedin Corporation,None,linkedin/RookBoom,https://api.github.com/repos/linkedin/RookBoom,10,39,1409,RookBoom,linkedin,https://github.com/linkedin,A web application for creating meetings.
LinkedIn,Linkedin Corporation,None,linkedin/Isaac,https://api.github.com/repos/linkedin/Isaac,11,92,2648,Isaac,linkedin,https://github.com/linkedin,This library parses data from JSON objects into NSObject models without needing to write parsing code for each model.
LinkedIn,Linkedin Corporation,None,linkedin/adfullssl,https://api.github.com/repos/linkedin/adfullssl,6,12,232,adfullssl,linkedin,https://github.com/linkedin,AdFullSsl is a tool that can automatically detect SSL non-compliant ads and fix them
LinkedIn,Linkedin Corporation,None,linkedin/pinot,https://api.github.com/repos/linkedin/pinot,225,1352,146184,pinot,linkedin,https://github.com/linkedin,A realtime distributed OLAP datastore
